[rosmaster.main][INFO] 2019-01-14 09:38:24,485: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-01-14 09:38:24,486: Starting ROS Master Node
[rosmaster.master][INFO] 2019-01-14 09:43:16,537: +PUB [/rosout] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:16,538: +SERVICE [/rviz_1547466196532229182/get_loggers] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:16,540: +SERVICE [/rviz_1547466196532229182/set_logger_level] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:16,588: publisherUpdate[/rosout] -> http://onboardpc:37839/ ['http://onboardpc:38781/', 'http://onboardpc:34113/']
[rosmaster.master][INFO] 2019-01-14 09:43:16,589: publisherUpdate[/rosout] -> http://onboardpc:37839/ ['http://onboardpc:38781/', 'http://onboardpc:34113/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-01-14 09:43:17,012: +SUB [/tf] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,017: +SUB [/tf_static] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,136: +PUB [/initialpose] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,139: +PUB [/goal] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,506: +PUB [/planning_scene] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,507: +PUB [/planning_scene_world] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,513: +SUB [/recognize_objects/status] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,518: +SUB [/recognize_objects/feedback] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,523: +SUB [/recognize_objects/result] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,524: +PUB [/recognize_objects/goal] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,525: +PUB [/recognize_objects/cancel] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:17,530: +SUB [/recognized_object_array] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,549: -SUB [/recognize_objects/status] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,551: -PUB [/recognize_objects/cancel] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,552: -PUB [/recognize_objects/goal] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,553: -SUB [/recognize_objects/feedback] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,555: -SUB [/recognize_objects/result] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,581: +SUB [/move_group/display_planned_path] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,582: +PUB [/feedback] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,583: -PUB [/feedback] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,585: +PUB [/feedback] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,589: -PUB [/goal] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,591: -PUB [/initialpose] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,609: +PUB [/initialpose] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,610: +PUB [/goal] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,612: +PUB [/move_base_simple/goal] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,613: -PUB [/goal] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,614: +PUB [/clicked_point] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,674: +SERVICE [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/set_parameters] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,676: +PUB [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/parameter_descriptions] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,677: +PUB [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/parameter_updates] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,683: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_planning_scene] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,688: +SERVICE [/rviz_1547466196532229182/reload_shaders] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,695: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_planning_scene_hz] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,706: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_geometry_updates] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,712: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_state_updates] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,714: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_transforms_updates] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,717: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_planning_scene] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,719: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_planning_scene_hz] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,721: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_geometry_updates] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,722: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_state_updates] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,723: +PARAM [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/publish_transforms_updates] by /rviz_1547466196532229182
[rosmaster.master][INFO] 2019-01-14 09:43:20,773: -PUB [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/parameter_descriptions] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,774: -PUB [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/parameter_updates] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:43:20,776: -SERVICE [/rviz_1547466196532229182/motionplanning_planning_scene_monitor/set_parameters] /rviz_1547466196532229182 rosrpc://onboardpc:50385
[rosmaster.master][INFO] 2019-01-14 09:43:48,181: +SUB [/rosarnl_node/lms1xx_1_laserscan] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,230: -SUB [/rosarnl_node/lms1xx_1_laserscan] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,233: -PUB [/feedback] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,236: -PUB [/planning_scene_world] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,238: -SUB [/recognized_object_array] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,239: -PUB [/planning_scene] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,247: -SUB [/move_group/display_planned_path] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,250: -PUB [/clicked_point] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,252: -PUB [/move_base_simple/goal] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,253: -PUB [/initialpose] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,260: -SUB [/tf_static] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,261: -SUB [/tf] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,271: -SERVICE [/rviz_1547466196532229182/reload_shaders] /rviz_1547466196532229182 rosrpc://onboardpc:50385
[rosmaster.master][INFO] 2019-01-14 09:48:07,440: -PUB [/rosout] /rviz_1547466196532229182 http://onboardpc:34113/
[rosmaster.master][INFO] 2019-01-14 09:48:07,441: -SERVICE [/rviz_1547466196532229182/get_loggers] /rviz_1547466196532229182 rosrpc://onboardpc:50385
[rosmaster.master][INFO] 2019-01-14 09:48:07,442: -SERVICE [/rviz_1547466196532229182/set_logger_level] /rviz_1547466196532229182 rosrpc://onboardpc:50385
[rosmaster.master][INFO] 2019-01-14 09:48:07,474: publisherUpdate[/rosout] -> http://onboardpc:37839/ ['http://onboardpc:38781/']
[rosmaster.master][INFO] 2019-01-14 09:48:07,475: publisherUpdate[/rosout] -> http://onboardpc:37839/ ['http://onboardpc:38781/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-01-14 09:48:23,356: -SERVICE [/rosarnl_node/get_loggers] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,357: -SERVICE [/rosarnl_node/set_logger_level] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,359: -SERVICE [/rosarnl_node/enable_motors] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,361: -SERVICE [/rosarnl_node/disable_motors] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,362: -SERVICE [/rosarnl_node/wander] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,363: -SERVICE [/rosarnl_node/stop] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,364: -SERVICE [/rosarnl_node/dock] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,366: -SERVICE [/rosarnl_node/make_plan] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,367: -SERVICE [/rosarnl_node/global_localization] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,368: -SERVICE [/rosarnl_node/load_map_file] /rosarnl_node rosrpc://onboardpc:41813
[rosmaster.master][INFO] 2019-01-14 09:48:23,533: -PUB [/rosout] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,536: -PUB [/tf] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,538: -PUB [/rosarnl_node/motors_state] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,540: -PUB [/rosarnl_node/amcl_pose] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,541: -PUB [/rosarnl_node/arnl_server_mode] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,542: -PUB [/rosarnl_node/arnl_server_status] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,543: -PUB [/rosarnl_node/arnl_path_state] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,544: -PUB [/rosarnl_node/bumper_state] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,546: -PUB [/rosarnl_node/battery_status] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,547: -PUB [/rosarnl_node/current_goal] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,548: -PUB [/rosarnl_node/move_base/result] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,549: -PUB [/rosarnl_node/move_base/feedback] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,550: -PUB [/rosarnl_node/move_base/status] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,551: -PUB [/rosarnl_node/jog_position/result] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,552: -PUB [/rosarnl_node/jog_position/feedback] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,552: -PUB [/rosarnl_node/jog_position/status] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,553: -PUB [/rosarnl_node/lms1xx_1_laserscan] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,554: -PUB [/rosarnl_node/lms1xx_1_pointcloud] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,555: -SUB [/rosarnl_node/initialpose] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,556: -SUB [/rosarnl_node/move_base_simple/goal] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,557: -SUB [/rosarnl_node/goalname] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,558: -SUB [/rosarnl_node/jog_position_simple/goal] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,559: -SUB [/rosarnl_node/move_base/goal] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,560: -SUB [/rosarnl_node/move_base/cancel] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,561: -SUB [/rosarnl_node/jog_position/goal] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,562: -SUB [/rosarnl_node/jog_position/cancel] /rosarnl_node http://onboardpc:38781/
[rosmaster.master][INFO] 2019-01-14 09:48:23,603: publisherUpdate[/rosout] -> http://onboardpc:37839/ []
[rosmaster.master][INFO] 2019-01-14 09:48:23,604: publisherUpdate[/rosout] -> http://onboardpc:37839/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-01-14 09:48:47,474: +PARAM [/RosAria/port] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:47,477: +PUB [/rosout] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,478: +SERVICE [/RosAria/get_loggers] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,479: +SERVICE [/RosAria/set_logger_level] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,482: +PUB [/tf] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,495: +PUB [/RosAria/pose] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,496: +PUB [/RosAria/bumper_state] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,496: +PUB [/RosAria/sonar] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,497: +PUB [/RosAria/sonar_pointcloud2] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,498: +PUB [/RosAria/battery_voltage] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,499: +PUB [/RosAria/battery_recharge_state] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,500: +PUB [/RosAria/battery_state_of_charge] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,501: +PUB [/RosAria/motors_state] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,502: +SERVICE [/RosAria/enable_motors] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,503: +SERVICE [/RosAria/disable_motors] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:47,558: publisherUpdate[/rosout] -> http://onboardpc:37839/ ['http://onboardpc:44841/']
[rosmaster.master][INFO] 2019-01-14 09:48:47,561: publisherUpdate[/rosout] -> http://onboardpc:37839/ ['http://onboardpc:44841/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-01-14 09:48:48,465: +SERVICE [/RosAria/set_parameters] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:48,467: +PUB [/RosAria/parameter_descriptions] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:48,468: +PUB [/RosAria/parameter_updates] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:48:48,477: +PARAM [/RosAria/trans_accel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,478: +PARAM [/RosAria/trans_decel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,479: +PARAM [/RosAria/lat_accel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,480: +PARAM [/RosAria/lat_decel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,481: +PARAM [/RosAria/rot_accel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,482: +PARAM [/RosAria/rot_decel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,483: +PARAM [/RosAria/TicksMM] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,484: +PARAM [/RosAria/DriftFactor] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,485: +PARAM [/RosAria/RevCount] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,487: +PARAM [/RosAria/trans_accel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,488: +PARAM [/RosAria/trans_decel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,490: +PARAM [/RosAria/lat_accel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,491: +PARAM [/RosAria/lat_decel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,492: +PARAM [/RosAria/rot_accel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,494: +PARAM [/RosAria/rot_decel] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,495: +PARAM [/RosAria/TicksMM] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,496: +PARAM [/RosAria/DriftFactor] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,497: +PARAM [/RosAria/RevCount] by /RosAria
[rosmaster.master][INFO] 2019-01-14 09:48:48,501: +SUB [/RosAria/cmd_vel] /RosAria http://onboardpc:44841/
[rosmaster.master][INFO] 2019-01-14 09:49:11,973: +PARAM [/lms1xx/host] by /lms1xx
[rosmaster.master][INFO] 2019-01-14 09:49:11,976: +PUB [/rosout] /lms1xx http://onboardpc:46343/
[rosmaster.master][INFO] 2019-01-14 09:49:11,977: +SERVICE [/lms1xx/get_loggers] /lms1xx http://onboardpc:46343/
[rosmaster.master][INFO] 2019-01-14 09:49:11,978: +SERVICE [/lms1xx/set_logger_level] /lms1xx http://onboardpc:46343/
[rosmaster.master][INFO] 2019-01-14 09:49:11,980: +PUB [/scan] /lms1xx http://onboardpc:46343/
