[rosmaster.main][INFO] 2018-12-05 19:44:21,186: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-12-05 19:44:21,187: Starting ROS Master Node
[rosmaster.master][INFO] 2018-12-05 19:47:17,120: +SERVICE [/rosarnl_node/wander] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,121: +SERVICE [/rosarnl_node/stop] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,122: +SERVICE [/rosarnl_node/dock] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,124: +SERVICE [/rosarnl_node/make_plan] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,125: +SERVICE [/rosarnl_node/global_localization] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,128: +SERVICE [/rosarnl_node/load_map_file] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,134: +SUB [/rosarnl_node/initialpose] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,135: +PUB [/rosarnl_node/arnl_server_mode] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,136: +PUB [/rosarnl_node/arnl_server_status] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,137: +PUB [/rosarnl_node/arnl_path_state] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,139: +PUB [/rosarnl_node/bumper_state] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,140: +PUB [/rosarnl_node/battery_status] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,147: +SUB [/rosarnl_node/move_base_simple/goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,159: +SUB [/rosarnl_node/goalname] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,160: publisherUpdate[/rosout] -> http://onboardpc:44579/ ['http://onboardpc:42071/']
[rosmaster.master][INFO] 2018-12-05 19:47:17,163: publisherUpdate[/rosout] -> http://onboardpc:44579/ ['http://onboardpc:42071/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 19:47:17,164: +PUB [/rosarnl_node/current_goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,169: +SUB [/rosarnl_node/jog_position_simple/goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,195: +PUB [/rosarnl_node/move_base/result] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,197: +PUB [/rosarnl_node/move_base/feedback] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,198: +PUB [/rosarnl_node/move_base/status] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,206: +SUB [/rosarnl_node/move_base/goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,213: +SUB [/rosarnl_node/move_base/cancel] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,225: +PUB [/rosarnl_node/jog_position/result] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,228: +PUB [/rosarnl_node/jog_position/feedback] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,231: +PUB [/rosarnl_node/jog_position/status] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,239: +SUB [/rosarnl_node/jog_position/goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,245: +SUB [/rosarnl_node/jog_position/cancel] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,247: +PUB [/rosarnl_node/lms1xx_1_laserscan] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:17,248: +PUB [/rosarnl_node/lms1xx_1_pointcloud] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,085: -SERVICE [/rosarnl_node/get_loggers] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,087: -SERVICE [/rosarnl_node/set_logger_level] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,088: -SERVICE [/rosarnl_node/enable_motors] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,090: -SERVICE [/rosarnl_node/disable_motors] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,091: -SERVICE [/rosarnl_node/wander] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,093: -SERVICE [/rosarnl_node/stop] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,094: -SERVICE [/rosarnl_node/dock] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,096: -SERVICE [/rosarnl_node/make_plan] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,097: -SERVICE [/rosarnl_node/global_localization] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,099: -SERVICE [/rosarnl_node/load_map_file] /rosarnl_node rosrpc://onboardpc:45537
[rosmaster.master][INFO] 2018-12-05 19:47:31,195: -PUB [/rosout] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,198: -PUB [/tf] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,199: -PUB [/rosarnl_node/motors_state] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,200: -PUB [/rosarnl_node/amcl_pose] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,202: -PUB [/rosarnl_node/arnl_server_mode] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,203: -PUB [/rosarnl_node/arnl_server_status] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,204: -PUB [/rosarnl_node/arnl_path_state] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,205: -PUB [/rosarnl_node/bumper_state] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,206: -PUB [/rosarnl_node/battery_status] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,208: -PUB [/rosarnl_node/current_goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,208: -PUB [/rosarnl_node/move_base/result] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,209: -PUB [/rosarnl_node/move_base/feedback] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,210: -PUB [/rosarnl_node/move_base/status] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,211: -PUB [/rosarnl_node/jog_position/result] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,212: -PUB [/rosarnl_node/jog_position/feedback] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,213: -PUB [/rosarnl_node/jog_position/status] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,214: -PUB [/rosarnl_node/lms1xx_1_laserscan] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,215: -PUB [/rosarnl_node/lms1xx_1_pointcloud] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,216: -SUB [/rosarnl_node/initialpose] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,217: -SUB [/rosarnl_node/move_base_simple/goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,218: -SUB [/rosarnl_node/goalname] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,219: -SUB [/rosarnl_node/jog_position_simple/goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,220: -SUB [/rosarnl_node/move_base/goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,221: -SUB [/rosarnl_node/move_base/cancel] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,222: -SUB [/rosarnl_node/jog_position/goal] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,223: -SUB [/rosarnl_node/jog_position/cancel] /rosarnl_node http://onboardpc:42071/
[rosmaster.master][INFO] 2018-12-05 19:47:31,289: publisherUpdate[/rosout] -> http://onboardpc:44579/ []
[rosmaster.master][INFO] 2018-12-05 19:47:31,290: publisherUpdate[/rosout] -> http://onboardpc:44579/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 19:47:58,138: -PUB [/rosout_agg] /rosout http://onboardpc:44579/
[rosmaster.master][INFO] 2018-12-05 19:47:58,140: -SUB [/rosout] /rosout http://onboardpc:44579/
[rosmaster.master][INFO] 2018-12-05 19:47:58,141: -SERVICE [/rosout/get_loggers] /rosout rosrpc://onboardpc:36073
[rosmaster.master][INFO] 2018-12-05 19:47:58,142: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://onboardpc:36073
[rosmaster.main][INFO] 2018-12-05 19:47:58,273: keyboard interrupt, will exit
[rosmaster.main][INFO] 2018-12-05 19:47:58,273: stopping master...
[rospy.core][INFO] 2018-12-05 19:47:58,273: signal_shutdown [atexit]
