[rosmaster.main][INFO] 2018-12-05 11:47:17,169: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-12-05 11:47:17,169: Starting ROS Master Node
[rosmaster.master][INFO] 2018-12-05 11:47:17,456: +PARAM [/arm/arm_6_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,457: +PARAM [/arm/driver/defaults/dcf_overlay/604Csub2] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,457: +PARAM [/arm/driver/defaults/dcf_overlay/604Csub1] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,457: +PARAM [/arm/driver/nodes/arm_3_joint/id] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,457: +PARAM [/arm/arm_5_joint_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,457: +PARAM [/arm/joint_trajectory_controller/constraints/arm_1_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,457: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,458: +PARAM [/arm/joint_trajectory_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,459: +PARAM [/arm/joint_trajectory_controller/constraints/goal_time] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,459: +PARAM [/arm/arm_1_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,459: +PARAM [/arm/arm_6_joint_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,459: +PARAM [/script_server/arm/wave] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,460: +PARAM [/arm/driver/bus/device] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,460: +PARAM [/arm/joint_trajectory_controller/constraints/arm_6_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,460: +PARAM [/arm/arm_5_joint_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,460: +PARAM [/arm/joint_trajectory_controller/constraints/arm_4_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,460: +PARAM [/arm/arm_4_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,460: +PARAM [/script_server/arm/folded] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,461: +PARAM [/arm/arm_4_joint_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,461: +PARAM [/arm/arm_6_joint_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,461: +PARAM [/script_server/arm/service_ns] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,461: +PARAM [/script_server/arm/action_name] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,461: +PARAM [/arm/arm_2_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,461: +PARAM [/arm/arm_2_joint_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,461: +PARAM [/arm/arm_4_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,462: +PARAM [/arm/joint_trajectory_controller/constraints/arm_2_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,462: +PARAM [/arm/joint_group_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,463: +PARAM [/arm/arm_2_joint_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,463: +PARAM [/arm/arm_5_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,464: +SUB [/rosout] /rosout http://onboardpc:45773/
[rosmaster.master][INFO] 2018-12-05 11:47:17,464: +PARAM [/arm/driver/defaults/eds_file] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,464: +PARAM [/arm/joint_group_position_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,464: +PARAM [/arm/joint_names] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,465: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,465: +PARAM [/arm/arm_5_joint_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,465: +PARAM [/arm/max_command_silence] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,465: +PARAM [/arm/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,465: +PARAM [/arm/driver/nodes/arm_5_joint/id] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,465: +PARAM [/arm/arm_6_joint_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,465: +PARAM [/arm/arm_5_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:47:17,572: +PUB [/rosout] /arm/cob_control_mode_adapter_node http://onboardpc:41257/
[rosmaster.master][INFO] 2018-12-05 11:47:17,584: +SERVICE [/arm/cob_control_mode_adapter_node/get_loggers] /arm/cob_control_mode_adapter_node http://onboardpc:41257/
[rosmaster.master][INFO] 2018-12-05 11:47:17,587: +SERVICE [/arm/cob_control_mode_adapter_node/set_logger_level] /arm/cob_control_mode_adapter_node http://onboardpc:41257/
[rosmaster.master][INFO] 2018-12-05 11:47:17,590: +PUB [/rosout] /arm/robot_state_publisher http://onboardpc:45273/
[rosmaster.master][INFO] 2018-12-05 11:47:17,595: +SERVICE [/arm/robot_state_publisher/get_loggers] /arm/robot_state_publisher http://onboardpc:45273/
[rosmaster.master][INFO] 2018-12-05 11:47:17,599: +SERVICE [/arm/robot_state_publisher/set_logger_level] /arm/robot_state_publisher http://onboardpc:45273/
[rosmaster.master][INFO] 2018-12-05 11:47:17,601: +PUB [/rosout] /arm/joint_states_relay http://onboardpc:33789/
[rosmaster.master][INFO] 2018-12-05 11:47:17,603: +SERVICE [/arm/joint_states_relay/get_loggers] /arm/joint_states_relay http://onboardpc:33789/
[rosmaster.master][INFO] 2018-12-05 11:47:17,606: +SERVICE [/arm/joint_states_relay/set_logger_level] /arm/joint_states_relay http://onboardpc:33789/
[rosmaster.master][INFO] 2018-12-05 11:47:17,615: +PUB [/tf] /arm/robot_state_publisher http://onboardpc:45273/
[rosmaster.master][INFO] 2018-12-05 11:47:17,619: +PUB [/tf_static] /arm/robot_state_publisher http://onboardpc:45273/
[rosmaster.master][INFO] 2018-12-05 11:47:17,628: +PUB [/rosout] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,632: +SERVICE [/arm/driver/get_loggers] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,637: +SERVICE [/arm/driver/set_logger_level] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,656: +SUB [/arm/joint_states] /arm/joint_states_relay http://onboardpc:33789/
[rosmaster.master][INFO] 2018-12-05 11:47:17,671: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/']
[rosmaster.master][INFO] 2018-12-05 11:47:17,678: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:17,678: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/']
[rosmaster.master][INFO] 2018-12-05 11:47:17,679: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:17,680: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/']
[rosmaster.master][INFO] 2018-12-05 11:47:17,681: +SUB [/arm/joint_states] /arm/robot_state_publisher http://onboardpc:45273/
[rosmaster.master][INFO] 2018-12-05 11:47:17,683: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:17,683: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/']
[rosmaster.master][INFO] 2018-12-05 11:47:17,684: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:17,731: +PUB [/diagnostics] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,751: +SERVICE [/arm/driver/init] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,753: +SERVICE [/arm/driver/recover] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,755: +SERVICE [/arm/driver/halt] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,756: +SERVICE [/arm/driver/shutdown] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,758: +SERVICE [/arm/driver/get_object] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:17,759: +SERVICE [/arm/driver/set_object] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:27,231: +PUB [/rosout] /rosservice_7058_1544017647049 http://onboardpc:38867/
[rosmaster.master][INFO] 2018-12-05 11:47:27,237: +SERVICE [/rosservice_7058_1544017647049/get_loggers] /rosservice_7058_1544017647049 http://onboardpc:38867/
[rosmaster.master][INFO] 2018-12-05 11:47:27,239: +SERVICE [/rosservice_7058_1544017647049/set_logger_level] /rosservice_7058_1544017647049 http://onboardpc:38867/
[rosmaster.master][INFO] 2018-12-05 11:47:27,293: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/', 'http://onboardpc:38867/']
[rosmaster.master][INFO] 2018-12-05 11:47:27,297: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/', 'http://onboardpc:38867/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:28,562: +SERVICE [/arm/controller_manager/list_controllers] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,564: +SERVICE [/arm/controller_manager/list_controller_types] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,565: +SERVICE [/arm/controller_manager/load_controller] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,566: +SERVICE [/arm/controller_manager/unload_controller] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,570: +SERVICE [/arm/controller_manager/switch_controller] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,573: +SERVICE [/arm/controller_manager/reload_controller_libraries] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,605: -PUB [/rosout] /rosservice_7058_1544017647049 http://onboardpc:38867/
[rosmaster.master][INFO] 2018-12-05 11:47:28,606: -SERVICE [/rosservice_7058_1544017647049/set_logger_level] /rosservice_7058_1544017647049 rosrpc://onboardpc:39515
[rosmaster.master][INFO] 2018-12-05 11:47:28,606: -SERVICE [/rosservice_7058_1544017647049/get_loggers] /rosservice_7058_1544017647049 rosrpc://onboardpc:39515
[rosmaster.master][INFO] 2018-12-05 11:47:28,614: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/']
[rosmaster.master][INFO] 2018-12-05 11:47:28,615: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:28,652: +SUB [/arm/joint_trajectory_controller/command] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,654: +PUB [/arm/joint_trajectory_controller/state] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,657: +PUB [/arm/joint_trajectory_controller/follow_joint_trajectory/result] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,659: +PUB [/arm/joint_trajectory_controller/follow_joint_trajectory/feedback] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,661: +PUB [/arm/joint_trajectory_controller/follow_joint_trajectory/status] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,671: +SUB [/arm/joint_trajectory_controller/follow_joint_trajectory/goal] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,678: +SUB [/arm/joint_trajectory_controller/follow_joint_trajectory/cancel] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,680: +SERVICE [/arm/joint_trajectory_controller/query_state] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,698: +SUB [/arm/joint_group_position_controller/command] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,708: +SUB [/arm/joint_group_position_controller/command] /arm/cob_control_mode_adapter_node http://onboardpc:41257/
[rosmaster.master][INFO] 2018-12-05 11:47:28,725: +SUB [/arm/joint_group_velocity_controller/command] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,739: +SUB [/arm/joint_group_velocity_controller/command] /arm/cob_control_mode_adapter_node http://onboardpc:41257/
[rosmaster.master][INFO] 2018-12-05 11:47:28,840: +PUB [/arm/joint_states] /arm/driver http://onboardpc:33145/
[rosmaster.master][INFO] 2018-12-05 11:47:28,898: publisherUpdate[/arm/joint_states] -> http://onboardpc:33789/ ['http://onboardpc:33145/']
[rosmaster.master][INFO] 2018-12-05 11:47:28,900: publisherUpdate[/arm/joint_states] -> http://onboardpc:45273/ ['http://onboardpc:33145/']
[rosmaster.master][INFO] 2018-12-05 11:47:28,903: publisherUpdate[/arm/joint_states] -> http://onboardpc:33789/ ['http://onboardpc:33145/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:28,904: publisherUpdate[/arm/joint_states] -> http://onboardpc:45273/ ['http://onboardpc:33145/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:29,111: +PUB [/joint_states] /arm/joint_states_relay http://onboardpc:33789/
[rosmaster.master][INFO] 2018-12-05 11:47:48,405: +PUB [/rosout] /rostopic_7331_1544017668224 http://onboardpc:39153/
[rosmaster.master][INFO] 2018-12-05 11:47:48,412: +SERVICE [/rostopic_7331_1544017668224/get_loggers] /rostopic_7331_1544017668224 http://onboardpc:39153/
[rosmaster.master][INFO] 2018-12-05 11:47:48,414: +SERVICE [/rostopic_7331_1544017668224/set_logger_level] /rostopic_7331_1544017668224 http://onboardpc:39153/
[rosmaster.master][INFO] 2018-12-05 11:47:48,440: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/', 'http://onboardpc:39153/']
[rosmaster.master][INFO] 2018-12-05 11:47:48,441: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/', 'http://onboardpc:39153/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:47:48,462: +SUB [/arm/joint_states] /rostopic_7331_1544017668224 http://onboardpc:39153/
[rosmaster.master][INFO] 2018-12-05 11:47:51,070: -SUB [/arm/joint_states] /rostopic_7331_1544017668224 http://onboardpc:39153/
[rosmaster.master][INFO] 2018-12-05 11:47:51,070: -PUB [/rosout] /rostopic_7331_1544017668224 http://onboardpc:39153/
[rosmaster.master][INFO] 2018-12-05 11:47:51,071: -SERVICE [/rostopic_7331_1544017668224/set_logger_level] /rostopic_7331_1544017668224 rosrpc://onboardpc:33083
[rosmaster.master][INFO] 2018-12-05 11:47:51,071: -SERVICE [/rostopic_7331_1544017668224/get_loggers] /rostopic_7331_1544017668224 rosrpc://onboardpc:33083
[rosmaster.master][INFO] 2018-12-05 11:47:51,145: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/']
[rosmaster.master][INFO] 2018-12-05 11:47:51,148: publisherUpdate[/rosout] -> http://onboardpc:45773/ ['http://onboardpc:41257/', 'http://onboardpc:45273/', 'http://onboardpc:33789/', 'http://onboardpc:33145/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:48:21,505: +PARAM [/roslaunch/uris/host_onboardpc__46633] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,531: +PARAM [/move_group/planner_configs/RRTkConfigDefault/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,532: +PARAM [/robot_description_semantic] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,532: +PARAM [/robot_description_planning/joint_limits/arm_6_joint/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,532: +PARAM [/move_group/planner_configs/RRTstarkConfigDefault/range] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,532: +PARAM [/move_group/controller_list] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,533: +PARAM [/move_group/max_safe_path_cost] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,533: +PARAM [/robot_description_planning/joint_limits/arm_4_joint/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,533: +PARAM [/move_group/planner_configs/RRTstarkConfigDefault/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:48:21,533: +PARAM [/move_group/planning_scene_monitor/publish_planning_scene] by /roslaunch
