[rosmaster.main][INFO] 2018-12-05 16:49:23,762: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-12-05 16:49:23,763: Starting ROS Master Node
[rosmaster.master][INFO] 2018-12-05 16:49:24,048: +PARAM [/arm/joint_group_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,049: +PARAM [/arm/arm_6_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,049: +PARAM [/arm/arm_3_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,049: +PARAM [/arm/joint_group_interpol_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,049: +PARAM [/arm/joint_trajectory_controller/constraints/arm_3_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,049: +PARAM [/arm/joint_state_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,049: +PARAM [/script_server/arm/waveright] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,050: +SERVICE [/rosout/get_loggers] /rosout http://onboardpc:33551/
[rosmaster.master][INFO] 2018-12-05 16:49:24,051: +PARAM [/arm/arm_1_joint_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,051: +PARAM [/arm/driver/defaults/eds_pkg] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,051: +PARAM [/arm/driver/name] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,052: +PARAM [/script_server/arm/home] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,052: +SERVICE [/rosout/set_logger_level] /rosout http://onboardpc:33551/
[rosmaster.master][INFO] 2018-12-05 16:49:24,052: +PARAM [/arm/driver/nodes/arm_2_joint/id] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,053: +PARAM [/arm/joint_group_velocity_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,053: +PARAM [/arm/arm_1_joint_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,054: +PARAM [/arm/joint_trajectory_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,054: +PARAM [/arm/arm_6_joint_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,054: +PARAM [/arm/joint_group_interpol_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,055: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,055: +PARAM [/arm/driver/nodes/arm_1_joint/id] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,055: +PARAM [/arm/joint_trajectory_controller/constraints/arm_1_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,055: +PARAM [/arm/driver/sync/overflow] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,055: +PARAM [/arm/arm_2_joint_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,056: +PARAM [/arm/joint_trajectory_controller/constraints/arm_2_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,056: +PARAM [/arm/arm_3_joint_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,056: +PARAM [/arm/robot_state_publisher/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,056: +PARAM [/arm/arm_2_joint_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,056: +PARAM [/arm/joint_trajectory_controller/stop_trajectory_duration] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,057: +PARAM [/arm/joint_group_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,057: +PARAM [/arm/joint_trajectory_controller/constraints/arm_5_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,057: +PARAM [/arm/joint_trajectory_controller/constraints/stopped_velocity_tolerance] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,057: +PARAM [/arm/arm_1_joint_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,058: +PARAM [/arm/joint_trajectory_controller/action_monitor_rate] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,058: +PARAM [/arm/joint_trajectory_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,059: +PARAM [/arm/joint_trajectory_controller/constraints/arm_5_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,059: +PARAM [/arm/driver/defaults/vel_to_device] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,059: +PARAM [/arm/arm_3_joint_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,060: +PUB [/rosout_agg] /rosout http://onboardpc:33551/
[rosmaster.master][INFO] 2018-12-05 16:49:24,060: +PARAM [/script_server/arm/joint_names] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,060: +PARAM [/arm/joint_trajectory_controller/constraints/arm_3_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,061: +PARAM [/arm/arm_4_joint_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,061: +PARAM [/arm/driver/nodes/arm_6_joint/id] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,061: +PARAM [/arm/arm_4_joint_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,061: +PARAM [/arm/arm_2_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,062: +PARAM [/arm/arm_6_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,062: +PARAM [/arm/driver/defaults/dcf_overlay/604Csub2] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,062: +PARAM [/arm/driver/defaults/dcf_overlay/604Csub1] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,062: +PARAM [/arm/driver/nodes/arm_3_joint/id] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,062: +PARAM [/arm/arm_5_joint_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,063: +PARAM [/arm/joint_trajectory_controller/constraints/arm_1_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,063: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,063: +PARAM [/arm/joint_trajectory_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,063: +PARAM [/arm/joint_trajectory_controller/constraints/goal_time] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,063: +PARAM [/arm/arm_1_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,063: +PARAM [/arm/arm_6_joint_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,063: +PARAM [/script_server/arm/wave] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,064: +PARAM [/arm/driver/bus/device] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,064: +PARAM [/arm/joint_trajectory_controller/constraints/arm_6_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,064: +PARAM [/arm/arm_5_joint_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,064: +PARAM [/arm/joint_trajectory_controller/constraints/arm_4_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,065: +PARAM [/arm/arm_4_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,065: +PARAM [/script_server/arm/folded] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,065: +PARAM [/arm/arm_4_joint_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,065: +PARAM [/arm/arm_6_joint_position_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,065: +PARAM [/script_server/arm/service_ns] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,065: +PARAM [/script_server/arm/action_name] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,066: +PARAM [/arm/arm_2_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,066: +PARAM [/arm/arm_2_joint_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,066: +PARAM [/arm/arm_4_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,067: +PARAM [/arm/joint_trajectory_controller/constraints/arm_2_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,067: +PARAM [/arm/joint_group_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,068: +PARAM [/arm/arm_2_joint_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,068: +PARAM [/arm/arm_5_joint_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,068: +PARAM [/arm/driver/defaults/eds_file] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,069: +PARAM [/arm/joint_group_position_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,069: +PARAM [/arm/joint_names] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,069: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,069: +PARAM [/arm/arm_5_joint_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,070: +PARAM [/arm/max_command_silence] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,071: +PARAM [/arm/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,071: +PARAM [/arm/driver/nodes/arm_5_joint/id] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,072: +PARAM [/arm/arm_6_joint_velocity_controller/required_drive_mode] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,073: +PARAM [/arm/arm_5_joint_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:24,078: +SUB [/rosout] /rosout http://onboardpc:33551/
[rosmaster.master][INFO] 2018-12-05 16:49:24,129: +PUB [/rosout] /arm/robot_state_publisher http://onboardpc:44655/
[rosmaster.master][INFO] 2018-12-05 16:49:24,131: +SERVICE [/arm/robot_state_publisher/get_loggers] /arm/robot_state_publisher http://onboardpc:44655/
[rosmaster.master][INFO] 2018-12-05 16:49:24,132: +SERVICE [/arm/robot_state_publisher/set_logger_level] /arm/robot_state_publisher http://onboardpc:44655/
[rosmaster.master][INFO] 2018-12-05 16:49:24,149: +PUB [/tf] /arm/robot_state_publisher http://onboardpc:44655/
[rosmaster.master][INFO] 2018-12-05 16:49:24,151: +PUB [/tf_static] /arm/robot_state_publisher http://onboardpc:44655/
[rosmaster.master][INFO] 2018-12-05 16:49:24,164: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/']
[rosmaster.master][INFO] 2018-12-05 16:49:24,168: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 16:49:24,175: +SUB [/arm/joint_states] /arm/robot_state_publisher http://onboardpc:44655/
[rosmaster.master][INFO] 2018-12-05 16:49:24,196: +PUB [/rosout] /arm/cob_control_mode_adapter_node http://onboardpc:46355/
[rosmaster.master][INFO] 2018-12-05 16:49:24,198: +SERVICE [/arm/cob_control_mode_adapter_node/get_loggers] /arm/cob_control_mode_adapter_node http://onboardpc:46355/
[rosmaster.master][INFO] 2018-12-05 16:49:24,205: +SERVICE [/arm/cob_control_mode_adapter_node/set_logger_level] /arm/cob_control_mode_adapter_node http://onboardpc:46355/
[rosmaster.master][INFO] 2018-12-05 16:49:24,207: +PUB [/rosout] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,210: +SERVICE [/arm/driver/get_loggers] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,212: +SERVICE [/arm/driver/set_logger_level] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,230: +PUB [/rosout] /arm/joint_states_relay http://onboardpc:44193/
[rosmaster.master][INFO] 2018-12-05 16:49:24,231: +SERVICE [/arm/joint_states_relay/get_loggers] /arm/joint_states_relay http://onboardpc:44193/
[rosmaster.master][INFO] 2018-12-05 16:49:24,237: +SERVICE [/arm/joint_states_relay/set_logger_level] /arm/joint_states_relay http://onboardpc:44193/
[rosmaster.master][INFO] 2018-12-05 16:49:24,266: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/']
[rosmaster.master][INFO] 2018-12-05 16:49:24,267: +SUB [/arm/joint_states] /arm/joint_states_relay http://onboardpc:44193/
[rosmaster.master][INFO] 2018-12-05 16:49:24,268: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 16:49:24,269: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/', 'http://onboardpc:41247/']
[rosmaster.master][INFO] 2018-12-05 16:49:24,270: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/', 'http://onboardpc:41247/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 16:49:24,270: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/', 'http://onboardpc:41247/', 'http://onboardpc:44193/']
[rosmaster.master][INFO] 2018-12-05 16:49:24,272: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/', 'http://onboardpc:41247/', 'http://onboardpc:44193/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 16:49:24,306: +PUB [/diagnostics] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,326: +SERVICE [/arm/driver/init] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,328: +SERVICE [/arm/driver/recover] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,330: +SERVICE [/arm/driver/halt] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,332: +SERVICE [/arm/driver/shutdown] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,335: +SERVICE [/arm/driver/get_object] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:24,337: +SERVICE [/arm/driver/set_object] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:44,799: +PUB [/rosout] /rosservice_2784_1544035784623 http://onboardpc:40189/
[rosmaster.master][INFO] 2018-12-05 16:49:44,805: +SERVICE [/rosservice_2784_1544035784623/get_loggers] /rosservice_2784_1544035784623 http://onboardpc:40189/
[rosmaster.master][INFO] 2018-12-05 16:49:44,808: +SERVICE [/rosservice_2784_1544035784623/set_logger_level] /rosservice_2784_1544035784623 http://onboardpc:40189/
[rosmaster.master][INFO] 2018-12-05 16:49:44,816: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/', 'http://onboardpc:41247/', 'http://onboardpc:44193/', 'http://onboardpc:40189/']
[rosmaster.master][INFO] 2018-12-05 16:49:44,817: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/', 'http://onboardpc:41247/', 'http://onboardpc:44193/', 'http://onboardpc:40189/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 16:49:46,018: +SERVICE [/arm/controller_manager/list_controllers] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,019: +SERVICE [/arm/controller_manager/list_controller_types] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,020: +SERVICE [/arm/controller_manager/load_controller] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,021: +SERVICE [/arm/controller_manager/unload_controller] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,022: +SERVICE [/arm/controller_manager/switch_controller] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,023: +SERVICE [/arm/controller_manager/reload_controller_libraries] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,043: +PUB [/arm/joint_states] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,054: -PUB [/rosout] /rosservice_2784_1544035784623 http://onboardpc:40189/
[rosmaster.master][INFO] 2018-12-05 16:49:46,054: -SERVICE [/rosservice_2784_1544035784623/get_loggers] /rosservice_2784_1544035784623 rosrpc://onboardpc:39889
[rosmaster.master][INFO] 2018-12-05 16:49:46,055: -SERVICE [/rosservice_2784_1544035784623/set_logger_level] /rosservice_2784_1544035784623 rosrpc://onboardpc:39889
[rosmaster.master][INFO] 2018-12-05 16:49:46,119: publisherUpdate[/arm/joint_states] -> http://onboardpc:44655/ ['http://onboardpc:41247/']
[rosmaster.master][INFO] 2018-12-05 16:49:46,121: publisherUpdate[/arm/joint_states] -> http://onboardpc:44655/ ['http://onboardpc:41247/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 16:49:46,121: publisherUpdate[/arm/joint_states] -> http://onboardpc:44193/ ['http://onboardpc:41247/']
[rosmaster.master][INFO] 2018-12-05 16:49:46,121: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/', 'http://onboardpc:41247/', 'http://onboardpc:44193/']
[rosmaster.master][INFO] 2018-12-05 16:49:46,123: publisherUpdate[/arm/joint_states] -> http://onboardpc:44193/ ['http://onboardpc:41247/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 16:49:46,124: publisherUpdate[/rosout] -> http://onboardpc:33551/ ['http://onboardpc:44655/', 'http://onboardpc:46355/', 'http://onboardpc:41247/', 'http://onboardpc:44193/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 16:49:46,129: +SUB [/arm/joint_trajectory_controller/command] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,130: +PUB [/arm/joint_trajectory_controller/state] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,133: +PUB [/arm/joint_trajectory_controller/follow_joint_trajectory/result] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,134: +PUB [/arm/joint_trajectory_controller/follow_joint_trajectory/feedback] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,135: +PUB [/arm/joint_trajectory_controller/follow_joint_trajectory/status] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,147: +SUB [/arm/joint_trajectory_controller/follow_joint_trajectory/goal] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,154: +SUB [/arm/joint_trajectory_controller/follow_joint_trajectory/cancel] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,155: +SERVICE [/arm/joint_trajectory_controller/query_state] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,202: +SUB [/arm/joint_group_position_controller/command] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,218: +SUB [/arm/joint_group_position_controller/command] /arm/cob_control_mode_adapter_node http://onboardpc:46355/
[rosmaster.master][INFO] 2018-12-05 16:49:46,241: +SUB [/arm/joint_group_velocity_controller/command] /arm/driver http://onboardpc:41247/
[rosmaster.master][INFO] 2018-12-05 16:49:46,262: +SUB [/arm/joint_group_velocity_controller/command] /arm/cob_control_mode_adapter_node http://onboardpc:46355/
[rosmaster.master][INFO] 2018-12-05 16:49:46,333: +PUB [/joint_states] /arm/joint_states_relay http://onboardpc:44193/
[rosmaster.master][INFO] 2018-12-05 16:49:54,349: +PARAM [/roslaunch/uris/host_onboardpc__37827] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,377: +PARAM [/move_group/planner_configs/RRTkConfigDefault/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,378: +PARAM [/robot_description_semantic] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,378: +PARAM [/robot_description_planning/joint_limits/arm_6_joint/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,378: +PARAM [/move_group/planner_configs/RRTstarkConfigDefault/range] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,378: +PARAM [/move_group/controller_list] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,378: +PARAM [/move_group/max_safe_path_cost] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,379: +PARAM [/robot_description_planning/joint_limits/arm_4_joint/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,379: +PARAM [/move_group/planner_configs/RRTstarkConfigDefault/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,379: +PARAM [/move_group/planning_scene_monitor/publish_planning_scene] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,379: +PARAM [/robot_description_planning/joint_limits/arm_2_joint/has_velocity_limits] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,379: +PARAM [/move_group/planner_configs/PRMkConfigDefault/type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,380: +PARAM [/move_group/planner_configs/KPIECEkConfigDefault/min_valid_path_fraction] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,380: +PARAM [/move_group/planner_configs/BKPIECEkConfigDefault/border_fraction] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,380: +PARAM [/rviz_onboardpc_3037_7166681010025088367/manipulator/kinematics_solver_timeout] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,380: +PARAM [/move_group/planner_configs/PRMkConfigDefault/max_nearest_neighbors] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,380: +PARAM [/move_group/planner_configs/TRRTkConfigDefault/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,380: +PARAM [/move_group/planner_configs/BKPIECEkConfigDefault/min_valid_path_fraction] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,381: +PARAM [/robot_description_planning/joint_limits/arm_5_joint/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,381: +PARAM [/robot_description_planning/joint_limits/arm_1_joint/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,381: +PARAM [/robot_description_planning/joint_limits/arm_3_joint/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,381: +PARAM [/move_group/planner_configs/SBLkConfigDefault/range] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,382: +PARAM [/robot_description_planning/joint_limits/arm_4_joint/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,382: +PARAM [/move_group/moveit_controller_manager] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,382: +PARAM [/move_group/planning_plugin] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 16:49:54,382: +PARAM [/robot_description_planning/joint_limits/arm_1_joint/max_velocity] by /roslaunch
